EXER;IDENT;NDEPT;LBUDG;INSEE;CBUDG;CTYPE;CSTYP;NOMEN;siren;CREGI;CACTI;SECTEUR;FINESS;CODBUD1;CATEG;BAL;FONCTION;COMPTE;BEDEB;BECRE;OBNETDEB;OBNETCRE;ONBDEB;ONBCRE;OOBDEB;OOBCRE;SD;SC
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;12;104660,60;0,00;0,00;0,00;0,00;104660,60;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;4011;0,00;0,00;0,00;0,00;898551,20;898551,20;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;4021;0,00;0,00;0,00;0,00;201685,00;201685,00;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;408;0,00;268005,44;0,00;0,00;268005,44;325684,20;0,00;0,00;0,00;325684,20
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;421;0,00;0,00;0,00;0,00;251042,14;251042,14;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;431;0,00;0,00;0,00;0,00;100957,73;100957,73;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;437;0,00;233,91;0,00;0,00;37596,18;37362,27;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;4386;0,00;0,00;0,00;0,00;0,00;676,00;0,00;0,00;0,00;676,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;4411;0,00;0,00;0,00;0,00;41445,00;41445,00;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;44381;0,00;0,00;0,00;0,00;3108367,91;3108367,91;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;447;0,00;0,00;0,00;0,00;36235,95;36235,95;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;46711;0,00;0,00;0,00;0,00;588784,30;588784,30;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;46721;0,00;0,00;0,00;0,00;124650,95;124650,95;0,00;0,00;0,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;4686;0,00;169983,89;0,00;0,00;169983,89;150940,03;0,00;0,00;0,00;150940,03
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;4687;0,00;0,00;0,00;0,00;100000,00;0,00;0,00;0,00;100000,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;4712;0,00;2334,00;0,00;0,00;1794,00;0,00;0,00;0,00;0,00;540,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;47138;0,00;321063,14;0,00;0,00;5291471,03;5070407,89;0,00;0,00;0,00;100000,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;;515;2683270,17;0,00;0,00;0,00;5102852,89;5100363,46;0,00;0,00;2685759,60;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6041;0,00;0,00;23950,00;0,00;0,00;0,00;0,00;0,00;23950,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6042;0,00;0,00;138292,80;0,00;0,00;0,00;0,00;0,00;138292,80;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;60623;0,00;0,00;229,12;0,00;0,00;0,00;0,00;0,00;229,12;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;60632;0,00;0,00;11894,69;0,00;0,00;0,00;0,00;0,00;11894,69;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6064;0,00;0,00;17995,31;0,00;0,00;0,00;0,00;0,00;17995,31;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;611;0,00;0,00;93656,00;0,00;0,00;0,00;0,00;0,00;93656,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;614;0,00;0,00;307392,74;0,00;0,00;0,00;0,00;0,00;307392,74;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6161;0,00;0,00;989,81;0,00;0,00;0,00;0,00;0,00;989,81;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6182;0,00;0,00;3744,34;0,00;0,00;0,00;0,00;0,00;3744,34;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6184;0,00;0,00;3882,26;0,00;0,00;0,00;0,00;0,00;3882,26;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6215;0,00;0,00;3108367,91;0,00;0,00;0,00;0,00;0,00;3108367,91;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6225;0,00;0,00;5268,23;0,00;0,00;0,00;0,00;0,00;5268,23;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6231;0,00;0,00;972,00;0,00;0,00;0,00;0,00;0,00;972,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6236;0,00;0,00;37751,28;0,00;0,00;0,00;0,00;0,00;37751,28;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6251;0,00;0,00;33569,63;0,00;0,00;0,00;0,00;0,00;33569,63;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6261;0,00;0,00;79014,81;0,00;0,00;0,00;0,00;0,00;79014,81;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6283;0,00;0,00;28432,80;0,00;0,00;0,00;0,00;0,00;28432,80;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;631;0,00;0,00;27870,27;0,00;0,00;0,00;0,00;0,00;27870,27;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6331;0,00;0,00;5588,20;0,00;0,00;0,00;0,00;0,00;5588,20;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6332;0,00;0,00;263,53;0,00;0,00;0,00;0,00;0,00;263,53;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6336;0,00;0,00;2513,95;0,00;0,00;0,00;0,00;0,00;2513,95;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;64131;0,00;0,00;293299,98;0,00;0,00;0,00;0,00;0,00;293299,98;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6419;0,00;0,00;0,00;1045,17;0,00;0,00;0,00;0,00;0,00;1045,17
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6451;0,00;0,00;83015,25;0,00;0,00;0,00;0,00;0,00;83015,25;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6453;0,00;0,00;13046,91;0,00;0,00;0,00;0,00;0,00;13046,91;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6475;0,00;0,00;676,00;0,00;0,00;0,00;0,00;0,00;676,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6488;0,00;0,00;71,91;0,00;0,00;0,00;0,00;0,00;71,91;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;651123;0,00;0,00;409717,00;0,00;0,00;0,00;0,00;0,00;409717,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;6568;0,00;0,00;530830,67;0,00;0,00;0,00;0,00;0,00;530830,67;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;673;0,00;0,00;9000,00;0,00;0,00;0,00;0,00;0,00;9000,00;0,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;74718;0,00;0,00;0,00;1231545,62;0,00;0,00;0,00;0,00;0,00;1231545,62
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;7473;0,00;0,00;0,00;3443000,00;0,00;0,00;0,00;0,00;0,00;3443000,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;7478211;0,00;0,00;0,00;92511,00;0,00;0,00;0,00;0,00;0,00;92511,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;7478213;0,00;0,00;0,00;50000,00;0,00;0,00;0,00;0,00;0,00;50000,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;7478221;0,00;0,00;0,00;484813,24;0,00;0,00;0,00;0,00;0,00;484813,24
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;74788;0,00;0,00;0,00;130000,00;0,00;0,00;0,00;0,00;0,00;130000,00
2018;13000015100014;034;GIPMDPH HERAULT;985;1;421;90;M52;130000151;076;06;;;;SYND;DEF;52;7718;0,00;0,00;0,00;124651,95;0,00;0,00;0,00;0,00;0,00;124651,95
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;1021;0,00;72379,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;72379,45
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;1068;0,00;98008,89;0,00;0,00;0,00;0,00;0,00;0,00;0,00;98008,89
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;110;0,00;162950,87;0,00;0,00;0,00;66336,34;0,00;0,00;0,00;229287,21
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;12;0,00;66336,34;0,00;0,00;66336,34;0,00;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;192;0,00;1000,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1000,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;2051;206707,42;0,00;0,00;0,00;0,00;0,00;0,00;0,00;206707,42;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;2182;12935,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12935,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;21838;82615,25;0,00;0,00;0,00;0,00;0,00;0,00;0,00;82615,25;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;21848;67419,27;0,00;0,00;0,00;0,00;0,00;0,00;0,00;67419,27;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;2185;8295,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8295,46;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;2188;2881,97;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2881,97;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;28051;0,00;176661,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;176661,72
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;28182;0,00;2587,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2587,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;281838;0,00;69203,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;69203,68
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;281848;0,00;54887,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;54887,57
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;28185;0,00;8295,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;8295,46
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;28188;0,00;2671,35;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2671,35
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;4011;0,00;14343,96;0,00;0,00;100898,30;502202,84;0,00;0,00;0,00;415648,50
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;4021;0,00;4208,46;0,00;0,00;96652,71;92444,25;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;4041;0,00;0,00;0,00;0,00;3669,22;3669,22;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;4411;110000,00;0,00;0,00;0,00;360990,72;376438,72;0,00;0,00;94552,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;44311;0,00;0,00;0,00;0,00;4102,54;4102,54;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;44331;0,00;372001,62;0,00;0,00;754963,30;382961,68;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;44332;0,00;0,00;0,00;0,00;24000,00;24000,00;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;46711;0,00;5108,79;0,00;0,00;17502,06;17927,47;0,00;0,00;0,00;5534,20
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;46721;776,90;0,00;0,00;0,00;40037,00;40813,90;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;47134;0,00;0,00;0,00;0,00;79000,00;79000,00;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;47138;0,00;0,00;0,00;0,00;705831,04;705831,04;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;4718;0,00;0,00;0,00;0,00;34492,44;34492,44;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;47218;0,00;0,00;0,00;0,00;9492,44;9492,44;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;515;619013,89;0,00;0,00;0,00;968539,10;987280,57;0,00;0,00;600272,42;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;;580;0,00;0,00;0,00;0,00;64237,01;64237,01;0,00;0,00;0,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;01;1068;0,00;0,00;30000,00;0,00;0,00;0,00;30000,00;0,00;30000,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;01;28051;0,00;0,00;0,00;24437,51;0,00;0,00;0,00;24437,51;0,00;24437,51
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;01;28182;0,00;0,00;0,00;2587,00;0,00;0,00;0,00;2587,00;0,00;2587,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;01;281838;0,00;0,00;0,00;4406,32;0,00;0,00;0,00;4406,32;0,00;4406,32
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;01;281848;0,00;0,00;0,00;2595,56;0,00;0,00;0,00;2595,56;0,00;2595,56
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;01;28188;0,00;0,00;0,00;210,62;0,00;0,00;0,00;210,62;0,00;210,62
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;01;6811;0,00;0,00;34237,01;0,00;0,00;0,00;34237,01;0,00;34237,01;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;01;7785;0,00;0,00;0,00;30000,00;0,00;0,00;0,00;30000,00;0,00;30000,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;21848;0,00;0,00;3669,22;0,00;0,00;0,00;0,00;0,00;3669,22;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;60622;0,00;0,00;1236,99;0,00;0,00;0,00;0,00;0,00;1236,99;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;60623;0,00;0,00;254,31;0,00;0,00;0,00;0,00;0,00;254,31;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;60632;0,00;0,00;706,92;0,00;0,00;0,00;0,00;0,00;706,92;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6064;0,00;0,00;8262,53;0,00;0,00;0,00;0,00;0,00;8262,53;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6132;0,00;0,00;7858,00;0,00;0,00;0,00;0,00;0,00;7858,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6135;0,00;0,00;443,40;0,00;0,00;0,00;0,00;0,00;443,40;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;614;0,00;0,00;5010,94;0,00;0,00;0,00;0,00;0,00;5010,94;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;61551;0,00;0,00;526,90;0,00;0,00;0,00;0,00;0,00;526,90;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6156;0,00;0,00;895,82;0,00;0,00;0,00;0,00;0,00;895,82;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6161;0,00;0,00;2096,31;0,00;0,00;0,00;0,00;0,00;2096,31;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6182;0,00;0,00;810,10;0,00;0,00;0,00;0,00;0,00;810,10;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6218;0,00;0,00;793593,79;0,00;0,00;0,00;0,00;0,00;793593,79;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6225;0,00;0,00;3400,71;0,00;0,00;0,00;0,00;0,00;3400,71;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6228;0,00;0,00;14700,00;0,00;0,00;0,00;0,00;0,00;14700,00;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6236;0,00;0,00;16924,43;0,00;0,00;0,00;0,00;0,00;16924,43;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6251;0,00;0,00;14526,76;0,00;0,00;0,00;0,00;0,00;14526,76;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6261;0,00;0,00;28558,57;0,00;0,00;0,00;0,00;0,00;28558,57;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;6262;0,00;0,00;3285,51;0,00;0,00;0,00;0,00;0,00;3285,51;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;651123;0,00;0,00;92444,25;0,00;0,00;0,00;0,00;0,00;92444,25;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;65731;0,00;0,00;4102,54;0,00;0,00;0,00;0,00;0,00;4102,54;0,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;74718;0,00;0,00;0,00;500126,04;0,00;0,00;0,00;0,00;0,00;500126,04
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;7473;0,00;0,00;0,00;360990,72;0,00;0,00;0,00;0,00;0,00;360990,72
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;7478211;0,00;0,00;0,00;17668,00;0,00;0,00;0,00;0,00;0,00;17668,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;7478213;0,00;0,00;0,00;24000,00;0,00;0,00;0,00;0,00;0,00;24000,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;7478221;0,00;0,00;0,00;32000,00;0,00;0,00;0,00;0,00;0,00;32000,00
2018;13000017700019;046;GIPMDPH LOT;985;1;421;90;M52;130000177;076;06;;;;SYND;DEF;52;7478223;0,00;0,00;0,00;8037,00;0,00;0,00;0,00;0,00;0,00;8037,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;1068;0,00;1583787,72;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1583787,72
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;110;0,00;2260063,34;0,00;0,00;0,00;183838,95;0,00;0,00;0,00;2443902,29
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;12;0,00;183838,95;0,00;0,00;183838,95;0,00;0,00;0,00;0,00;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;192;213,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;213,00;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;193;7686,75;0,00;0,00;0,00;0,00;0,00;0,00;0,00;7686,75;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;2031;159379,65;0,00;0,00;0,00;0,00;0,00;0,00;0,00;159379,65;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;2051;1845626,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1845626,24;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;21313;256,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;256,33;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;2182;61561,46;0,00;0,00;0,00;0,00;0,00;0,00;0,00;61561,46;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;21838;97565,63;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97565,63;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;21848;372560,98;0,00;0,00;0,00;0,00;0,00;0,00;0,00;372560,98;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;2188;16425,59;0,00;0,00;0,00;0,00;0,00;0,00;0,00;16425,59;0,00
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;28051;0,00;1845626,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1845626,24
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;281313;0,00;256,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;256,33
2018;13000019300024;013;GIPMDPH BOUCHES-DU-RHONE;972;1;421;90;M52;130000193;093;06;;;;SYND;DEF;;28182;0,00;48625,81;0,00;0,00;0,00;0,00;0,00;0,00;0,00;48625,81
